step,timestamp
service_announced,0
admission_resp_provider_1,23
admission_resp_provider_2,60
admission_resp_provider_3,69
admission_resp_provider_4,88
admission_resp_provider_5,112
admission_resp_provider_6,135
required_offers_received,135
provider_chosen,135
deploy_request_sent,135
confirm_deployment_received,1827
establish_vxlan_connection_with_provider_start,1827
establish_vxlan_connection_with_provider_finished,2064
connection_test_success,3642
service_id,service9c5a12da
provider_id,provider_5
