step,timestamp
service_announced,0
admission_resp_provider_1,63
admission_resp_provider_2,72
admission_resp_provider_3,86
admission_resp_provider_4,108
admission_resp_provider_5,126
admission_resp_provider_6,166
required_offers_received,166
provider_chosen,166
deploy_request_sent,167
confirm_deployment_received,2897
establish_vxlan_connection_with_provider_start,2897
establish_vxlan_connection_with_provider_finished,3733
connection_test_success,5290
service_id,service1a412f29
provider_id,provider_2
