step,timestamp
service_announced,0
admission_resp_provider_1,36
admission_resp_provider_2,63
admission_resp_provider_3,88
admission_resp_provider_4,119
admission_resp_provider_5,152
admission_resp_provider_6,167
required_offers_received,167
provider_chosen,167
deploy_request_sent,167
confirm_deployment_received,2428
establish_vxlan_connection_with_provider_start,2428
establish_vxlan_connection_with_provider_finished,2718
connection_test_success,4298
service_id,service894eab98
provider_id,provider_1
