step,timestamp
service_announced,0
admission_resp_provider_1,89
admission_resp_provider_2,120
admission_resp_provider_3,142
admission_resp_provider_4,160
admission_resp_provider_5,207
admission_resp_provider_6,264
required_offers_received,264
provider_chosen,264
deploy_request_sent,265
confirm_deployment_received,2714
establish_vxlan_connection_with_provider_start,2714
establish_vxlan_connection_with_provider_finished,2937
connection_test_success,4559
service_id,serviceb45c2769
provider_id,provider_5
