step,timestamp
service_announced,0
admission_resp_provider_1,59
admission_resp_provider_2,81
admission_resp_provider_3,89
admission_resp_provider_4,110
admission_resp_provider_5,142
admission_resp_provider_6,148
required_offers_received,148
provider_chosen,148
deploy_request_sent,148
confirm_deployment_received,1575
establish_vxlan_connection_with_provider_start,1575
establish_vxlan_connection_with_provider_finished,1811
connection_test_success,3390
service_id,service3c516e55
provider_id,provider_3
