step,timestamp
service_announced,0
admission_resp_provider_1,65
admission_resp_provider_2,110
admission_resp_provider_3,117
admission_resp_provider_4,129
admission_resp_provider_5,178
admission_resp_provider_6,186
required_offers_received,186
provider_chosen,186
deploy_request_sent,187
confirm_deployment_received,3469
establish_vxlan_connection_with_provider_start,3469
establish_vxlan_connection_with_provider_finished,4207
connection_test_success,5766
service_id,serviceaa9c471c
provider_id,provider_2
