step,timestamp
service_announced,0
admission_resp_provider_1,51
admission_resp_provider_2,58
admission_resp_provider_3,65
admission_resp_provider_4,94
admission_resp_provider_5,144
admission_resp_provider_6,151
required_offers_received,151
provider_chosen,151
deploy_request_sent,152
confirm_deployment_received,2344
establish_vxlan_connection_with_provider_start,2344
establish_vxlan_connection_with_provider_finished,3649
connection_test_success,5211
service_id,service4f087b56
provider_id,provider_1
