step,timestamp
service_announced,0
admission_resp_provider_1,62
admission_resp_provider_2,90
admission_resp_provider_3,102
admission_resp_provider_4,135
admission_resp_provider_5,163
admission_resp_provider_6,239
required_offers_received,239
provider_chosen,239
deploy_request_sent,240
confirm_deployment_received,1793
establish_vxlan_connection_with_provider_start,1794
establish_vxlan_connection_with_provider_finished,2027
connection_test_success,3613
service_id,service6bb7bf6c
provider_id,provider_5
