step,timestamp
service_announced,0
admission_resp_provider_1,65
admission_resp_provider_2,99
admission_resp_provider_3,124
admission_resp_provider_4,131
admission_resp_provider_5,174
admission_resp_provider_6,229
required_offers_received,229
provider_chosen,229
deploy_request_sent,230
confirm_deployment_received,2526
establish_vxlan_connection_with_provider_start,2526
establish_vxlan_connection_with_provider_finished,2810
connection_test_success,4455
service_id,service724a3121
provider_id,provider_1
