step,timestamp
service_announced,0
admission_resp_provider_1,28
admission_resp_provider_2,70
admission_resp_provider_3,80
admission_resp_provider_4,91
admission_resp_provider_5,114
admission_resp_provider_6,137
required_offers_received,137
provider_chosen,137
deploy_request_sent,138
confirm_deployment_received,2739
establish_vxlan_connection_with_provider_start,2740
establish_vxlan_connection_with_provider_finished,3071
connection_test_success,4633
service_id,service350fed3a
provider_id,provider_4
