step,timestamp
service_announced,0
admission_resp_provider_1,77
admission_resp_provider_2,116
admission_resp_provider_3,123
admission_resp_provider_4,190
admission_resp_provider_5,196
admission_resp_provider_6,251
required_offers_received,251
provider_chosen,251
deploy_request_sent,251
confirm_deployment_received,1899
establish_vxlan_connection_with_provider_start,1900
establish_vxlan_connection_with_provider_finished,2187
connection_test_success,3761
service_id,service1769910a
provider_id,provider_2
