step,timestamp
service_announced,0
admission_resp_provider_1,78
admission_resp_provider_2,102
admission_resp_provider_3,111
admission_resp_provider_4,131
admission_resp_provider_5,173
admission_resp_provider_6,219
required_offers_received,219
provider_chosen,219
deploy_request_sent,219
confirm_deployment_received,2951
establish_vxlan_connection_with_provider_start,2951
establish_vxlan_connection_with_provider_finished,3558
connection_test_success,5115
service_id,service1ee61738
provider_id,provider_4
