step,timestamp
service_announced,0
admission_resp_provider_1,36
admission_resp_provider_2,46
admission_resp_provider_3,61
admission_resp_provider_4,90
admission_resp_provider_5,109
admission_resp_provider_6,130
required_offers_received,130
provider_chosen,130
deploy_request_sent,130
confirm_deployment_received,1679
establish_vxlan_connection_with_provider_start,1679
establish_vxlan_connection_with_provider_finished,2039
connection_test_success,3614
service_id,serviceacdb25d0
provider_id,provider_4
