step,timestamp
service_announced,0
admission_resp_provider_1,75
admission_resp_provider_2,87
admission_resp_provider_3,117
admission_resp_provider_4,122
admission_resp_provider_5,163
admission_resp_provider_6,227
required_offers_received,227
provider_chosen,227
deploy_request_sent,228
confirm_deployment_received,2649
establish_vxlan_connection_with_provider_start,2649
establish_vxlan_connection_with_provider_finished,2948
connection_test_success,4529
service_id,service4aac6d54
provider_id,provider_2
