step,timestamp
service_announced,0
admission_resp_provider_1,42
admission_resp_provider_2,83
admission_resp_provider_3,88
admission_resp_provider_4,92
admission_resp_provider_5,142
admission_resp_provider_6,181
required_offers_received,181
provider_chosen,181
deploy_request_sent,181
confirm_deployment_received,2795
establish_vxlan_connection_with_provider_start,2795
establish_vxlan_connection_with_provider_finished,3059
connection_test_success,4649
service_id,service0d167e4f
provider_id,provider_3
