step,timestamp
service_announced,0
admission_resp_provider_1,51
admission_resp_provider_2,76
admission_resp_provider_3,94
admission_resp_provider_4,107
admission_resp_provider_5,121
admission_resp_provider_6,179
required_offers_received,179
provider_chosen,179
deploy_request_sent,179
confirm_deployment_received,2495
establish_vxlan_connection_with_provider_start,2495
establish_vxlan_connection_with_provider_finished,2734
connection_test_success,4319
service_id,service8a542865
provider_id,provider_4
