step,timestamp
service_announced,0
admission_resp_provider_1,53
admission_resp_provider_2,92
admission_resp_provider_3,107
admission_resp_provider_4,131
admission_resp_provider_5,167
admission_resp_provider_6,173
required_offers_received,173
provider_chosen,173
deploy_request_sent,173
confirm_deployment_received,2032
establish_vxlan_connection_with_provider_start,2032
establish_vxlan_connection_with_provider_finished,2275
connection_test_success,3844
service_id,service7a61ee3d
provider_id,provider_1
