step,timestamp
service_announced,0
admission_resp_provider_1,67
admission_resp_provider_2,74
admission_resp_provider_3,81
admission_resp_provider_4,94
admission_resp_provider_5,153
admission_resp_provider_6,199
required_offers_received,199
provider_chosen,199
deploy_request_sent,200
confirm_deployment_received,3555
establish_vxlan_connection_with_provider_start,3556
establish_vxlan_connection_with_provider_finished,3839
connection_test_success,5491
service_id,service55c1ccd2
provider_id,provider_3
