step,timestamp
service_announced,0
admission_resp_provider_1,55
admission_resp_provider_2,63
admission_resp_provider_3,84
admission_resp_provider_4,115
admission_resp_provider_5,121
admission_resp_provider_6,160
required_offers_received,160
provider_chosen,160
deploy_request_sent,160
confirm_deployment_received,2448
establish_vxlan_connection_with_provider_start,2448
establish_vxlan_connection_with_provider_finished,3339
connection_test_success,4899
service_id,servicef0da3345
provider_id,provider_4
