step,timestamp
service_announced,0
admission_resp_provider_1,26
admission_resp_provider_2,81
admission_resp_provider_3,102
admission_resp_provider_4,127
admission_resp_provider_5,140
admission_resp_provider_6,231
required_offers_received,231
provider_chosen,231
deploy_request_sent,232
confirm_deployment_received,1696
establish_vxlan_connection_with_provider_start,1696
establish_vxlan_connection_with_provider_finished,1974
connection_test_success,3574
service_id,servicee28f1f93
provider_id,provider_1
