step,timestamp
service_announced,0
admission_resp_provider_1,56
admission_resp_provider_2,88
admission_resp_provider_3,106
admission_resp_provider_4,131
admission_resp_provider_5,167
admission_resp_provider_6,173
required_offers_received,173
provider_chosen,173
deploy_request_sent,173
confirm_deployment_received,1597
establish_vxlan_connection_with_provider_start,1597
establish_vxlan_connection_with_provider_finished,1842
connection_test_success,3408
service_id,service90e87b6b
provider_id,provider_6
