step,timestamp
service_announced,0
admission_resp_provider_1,43
admission_resp_provider_2,56
admission_resp_provider_3,68
admission_resp_provider_4,93
admission_resp_provider_5,106
admission_resp_provider_6,146
required_offers_received,146
provider_chosen,146
deploy_request_sent,146
confirm_deployment_received,1548
establish_vxlan_connection_with_provider_start,1548
establish_vxlan_connection_with_provider_finished,1766
connection_test_success,3390
service_id,service7acab0e0
provider_id,provider_1
