step,timestamp
service_announced,0
admission_resp_provider_1,66
admission_resp_provider_2,108
admission_resp_provider_3,116
admission_resp_provider_4,131
admission_resp_provider_5,186
admission_resp_provider_6,217
required_offers_received,217
provider_chosen,217
deploy_request_sent,217
confirm_deployment_received,2357
establish_vxlan_connection_with_provider_start,2357
establish_vxlan_connection_with_provider_finished,3194
connection_test_success,4746
service_id,service9ea927f1
provider_id,provider_3
