step,timestamp
service_announced,0
admission_resp_provider_1,34
admission_resp_provider_2,57
admission_resp_provider_3,65
admission_resp_provider_4,75
admission_resp_provider_5,91
admission_resp_provider_6,123
required_offers_received,123
provider_chosen,123
deploy_request_sent,123
confirm_deployment_received,1175
establish_vxlan_connection_with_provider_start,1175
establish_vxlan_connection_with_provider_finished,1435
connection_test_success,3006
service_id,servicecefeb2cd
provider_id,provider_3
