step,timestamp
service_announced,0
admission_resp_provider_1,63
admission_resp_provider_2,94
admission_resp_provider_3,106
admission_resp_provider_4,123
admission_resp_provider_5,129
admission_resp_provider_6,219
required_offers_received,219
provider_chosen,219
deploy_request_sent,219
confirm_deployment_received,3418
establish_vxlan_connection_with_provider_start,3418
establish_vxlan_connection_with_provider_finished,3671
connection_test_success,5245
service_id,service1a412b20
provider_id,provider_1
