step,timestamp
service_announced,0
admission_resp_provider_1,64
admission_resp_provider_2,93
admission_resp_provider_3,106
admission_resp_provider_4,132
admission_resp_provider_5,162
admission_resp_provider_6,241
required_offers_received,241
provider_chosen,241
deploy_request_sent,241
confirm_deployment_received,3555
establish_vxlan_connection_with_provider_start,3555
establish_vxlan_connection_with_provider_finished,4251
connection_test_success,5806
service_id,servicedc222d36
provider_id,provider_2
