step,timestamp
service_announced,0
admission_resp_provider_1,42
admission_resp_provider_2,66
admission_resp_provider_3,89
admission_resp_provider_4,96
admission_resp_provider_5,125
admission_resp_provider_6,141
required_offers_received,141
provider_chosen,141
deploy_request_sent,141
confirm_deployment_received,1390
establish_vxlan_connection_with_provider_start,1391
establish_vxlan_connection_with_provider_finished,1670
connection_test_success,3267
service_id,service6316a747
provider_id,provider_6
