step,timestamp
service_announced,0
admission_resp_provider_1,55
admission_resp_provider_2,71
admission_resp_provider_3,105
admission_resp_provider_4,119
admission_resp_provider_5,158
admission_resp_provider_6,214
required_offers_received,214
provider_chosen,214
deploy_request_sent,214
confirm_deployment_received,2613
establish_vxlan_connection_with_provider_start,2613
establish_vxlan_connection_with_provider_finished,2928
connection_test_success,4488
service_id,service896a41cc
provider_id,provider_3
