step,timestamp
service_announced,0
admission_resp_provider_1,76
admission_resp_provider_2,97
admission_resp_provider_3,110
admission_resp_provider_4,119
admission_resp_provider_5,158
admission_resp_provider_6,164
required_offers_received,164
provider_chosen,164
deploy_request_sent,164
confirm_deployment_received,3838
establish_vxlan_connection_with_provider_start,3839
establish_vxlan_connection_with_provider_finished,4456
connection_test_success,6012
service_id,service41089598
provider_id,provider_2
