step,timestamp
service_announced,0
admission_resp_provider_1,53
admission_resp_provider_2,79
admission_resp_provider_3,88
admission_resp_provider_4,94
admission_resp_provider_5,109
admission_resp_provider_6,137
required_offers_received,137
provider_chosen,137
deploy_request_sent,137
confirm_deployment_received,2654
establish_vxlan_connection_with_provider_start,2655
establish_vxlan_connection_with_provider_finished,2931
connection_test_success,4510
service_id,servicef7378cf2
provider_id,provider_2
