step,timestamp
service_announced,0
admission_resp_provider_1,71
admission_resp_provider_2,98
admission_resp_provider_3,117
admission_resp_provider_4,149
admission_resp_provider_5,206
admission_resp_provider_6,263
required_offers_received,263
provider_chosen,263
deploy_request_sent,263
confirm_deployment_received,1801
establish_vxlan_connection_with_provider_start,1801
establish_vxlan_connection_with_provider_finished,2048
connection_test_success,3670
service_id,service8f11f4ba
provider_id,provider_3
