step,timestamp
service_announced,0
admission_resp_provider_1,45
admission_resp_provider_2,65
admission_resp_provider_3,75
admission_resp_provider_4,114
admission_resp_provider_5,155
admission_resp_provider_6,213
required_offers_received,213
provider_chosen,213
deploy_request_sent,213
confirm_deployment_received,2144
establish_vxlan_connection_with_provider_start,2144
establish_vxlan_connection_with_provider_finished,2439
connection_test_success,4021
service_id,service877011cb
provider_id,provider_4
