step,timestamp
service_announced,0
admission_resp_provider_1,72
admission_resp_provider_2,99
admission_resp_provider_3,144
admission_resp_provider_4,169
admission_resp_provider_5,206
admission_resp_provider_6,238
required_offers_received,238
provider_chosen,238
deploy_request_sent,239
confirm_deployment_received,3132
establish_vxlan_connection_with_provider_start,3132
establish_vxlan_connection_with_provider_finished,4071
connection_test_success,5631
service_id,servicecd4453e8
provider_id,provider_3
