step,timestamp
service_announced,0
admission_resp_provider_1,66
admission_resp_provider_2,88
admission_resp_provider_3,107
admission_resp_provider_4,140
admission_resp_provider_5,186
admission_resp_provider_6,227
required_offers_received,227
provider_chosen,227
deploy_request_sent,227
confirm_deployment_received,1087
establish_vxlan_connection_with_provider_start,1088
establish_vxlan_connection_with_provider_finished,1303
connection_test_success,2886
service_id,servicee6068131
provider_id,provider_4
