step,timestamp
service_announced,0
admission_resp_provider_1,34
admission_resp_provider_2,53
admission_resp_provider_3,81
admission_resp_provider_4,103
admission_resp_provider_5,129
admission_resp_provider_6,159
required_offers_received,159
provider_chosen,159
deploy_request_sent,160
confirm_deployment_received,1723
establish_vxlan_connection_with_provider_start,1723
establish_vxlan_connection_with_provider_finished,1981
connection_test_success,3568
service_id,service179ead96
provider_id,provider_3
