step,timestamp
service_announced,0
admission_resp_provider_1,54
admission_resp_provider_2,87
admission_resp_provider_3,123
admission_resp_provider_4,139
admission_resp_provider_5,187
admission_resp_provider_6,229
required_offers_received,229
provider_chosen,229
deploy_request_sent,229
confirm_deployment_received,3225
establish_vxlan_connection_with_provider_start,3225
establish_vxlan_connection_with_provider_finished,4383
connection_test_success,5937
service_id,servicee5cffa26
provider_id,provider_6
