step,timestamp
service_announced,0
admission_resp_provider_1,35
admission_resp_provider_2,55
admission_resp_provider_3,66
admission_resp_provider_4,111
admission_resp_provider_5,127
admission_resp_provider_6,159
required_offers_received,159
provider_chosen,159
deploy_request_sent,160
confirm_deployment_received,2164
establish_vxlan_connection_with_provider_start,2165
establish_vxlan_connection_with_provider_finished,2425
connection_test_success,4001
service_id,service4e018c9e
provider_id,provider_6
