step,timestamp
service_announced,0
admission_resp_provider_1,61
admission_resp_provider_2,94
admission_resp_provider_3,143
admission_resp_provider_4,159
admission_resp_provider_5,185
admission_resp_provider_6,201
required_offers_received,201
provider_chosen,201
deploy_request_sent,201
confirm_deployment_received,1593
establish_vxlan_connection_with_provider_start,1594
establish_vxlan_connection_with_provider_finished,1868
connection_test_success,3451
service_id,service41a6da9c
provider_id,provider_6
