step,timestamp
service_announced,0
admission_resp_provider_1,62
admission_resp_provider_2,103
admission_resp_provider_3,115
admission_resp_provider_4,127
admission_resp_provider_5,174
admission_resp_provider_6,206
required_offers_received,206
provider_chosen,206
deploy_request_sent,206
confirm_deployment_received,3929
establish_vxlan_connection_with_provider_start,3929
establish_vxlan_connection_with_provider_finished,4191
connection_test_success,5836
service_id,servicebe53f6c2
provider_id,provider_2
