step,timestamp
service_announced,0
admission_resp_provider_1,66
admission_resp_provider_2,71
admission_resp_provider_3,76
admission_resp_provider_4,99
admission_resp_provider_5,157
admission_resp_provider_6,200
required_offers_received,200
provider_chosen,200
deploy_request_sent,200
confirm_deployment_received,2294
establish_vxlan_connection_with_provider_start,2294
establish_vxlan_connection_with_provider_finished,3587
connection_test_success,5155
service_id,service2c71c076
provider_id,provider_5
