step,timestamp
service_announced,0
admission_resp_provider_1,66
admission_resp_provider_2,77
admission_resp_provider_3,110
admission_resp_provider_4,115
admission_resp_provider_5,157
admission_resp_provider_6,220
required_offers_received,220
provider_chosen,220
deploy_request_sent,220
confirm_deployment_received,2766
establish_vxlan_connection_with_provider_start,2766
establish_vxlan_connection_with_provider_finished,3443
connection_test_success,5005
service_id,serviceb587222c
provider_id,provider_3
