step,timestamp
service_announced,0
admission_resp_provider_1,31
admission_resp_provider_2,44
admission_resp_provider_3,75
admission_resp_provider_4,117
admission_resp_provider_5,154
admission_resp_provider_6,183
required_offers_received,183
provider_chosen,183
deploy_request_sent,183
confirm_deployment_received,1878
establish_vxlan_connection_with_provider_start,1878
establish_vxlan_connection_with_provider_finished,2154
connection_test_success,3741
service_id,serviceb6b9ffe7
provider_id,provider_1
