step,timestamp
service_announced,0
admission_resp_provider_1,67
admission_resp_provider_2,103
admission_resp_provider_3,109
admission_resp_provider_4,125
admission_resp_provider_5,178
admission_resp_provider_6,222
required_offers_received,222
provider_chosen,222
deploy_request_sent,223
confirm_deployment_received,3333
establish_vxlan_connection_with_provider_start,3333
establish_vxlan_connection_with_provider_finished,3577
connection_test_success,5151
service_id,servicec6ba3ae3
provider_id,provider_5
