step,timestamp
service_announced,0
admission_resp_provider_1,70
admission_resp_provider_2,112
admission_resp_provider_3,142
admission_resp_provider_4,159
admission_resp_provider_5,191
admission_resp_provider_6,248
required_offers_received,248
provider_chosen,248
deploy_request_sent,248
confirm_deployment_received,4069
establish_vxlan_connection_with_provider_start,4070
establish_vxlan_connection_with_provider_finished,4317
connection_test_success,5963
service_id,service9d7f8206
provider_id,provider_2
