step,timestamp
service_announced,0
admission_resp_provider_1,84
admission_resp_provider_2,185
admission_resp_provider_3,202
admission_resp_provider_4,220
admission_resp_provider_5,236
admission_resp_provider_6,251
required_offers_received,251
provider_chosen,251
deploy_request_sent,251
confirm_deployment_received,2715
establish_vxlan_connection_with_provider_start,2716
establish_vxlan_connection_with_provider_finished,2966
connection_test_success,4592
service_id,service4db70a85
provider_id,provider_5
