step,timestamp
service_announced,0
admission_resp_provider_1,46
admission_resp_provider_2,79
admission_resp_provider_3,108
admission_resp_provider_4,120
admission_resp_provider_5,168
admission_resp_provider_6,191
required_offers_received,191
provider_chosen,191
deploy_request_sent,191
confirm_deployment_received,1906
establish_vxlan_connection_with_provider_start,1907
establish_vxlan_connection_with_provider_finished,2192
connection_test_success,3766
service_id,service729d2bec
provider_id,provider_1
