step,timestamp
service_announced,0
admission_resp_provider_1,21
admission_resp_provider_2,45
admission_resp_provider_3,62
admission_resp_provider_4,71
admission_resp_provider_5,117
admission_resp_provider_6,134
required_offers_received,134
provider_chosen,134
deploy_request_sent,134
confirm_deployment_received,1964
establish_vxlan_connection_with_provider_start,1964
establish_vxlan_connection_with_provider_finished,2292
connection_test_success,3857
service_id,serviceef2fb4b5
provider_id,provider_4
