step,timestamp
service_announced,0
admission_resp_provider_1,32
admission_resp_provider_2,85
admission_resp_provider_3,110
admission_resp_provider_4,116
admission_resp_provider_5,140
admission_resp_provider_6,209
required_offers_received,209
provider_chosen,209
deploy_request_sent,209
confirm_deployment_received,4466
establish_vxlan_connection_with_provider_start,4466
establish_vxlan_connection_with_provider_finished,5333
connection_test_success,6891
service_id,serviceff82d6f6
provider_id,provider_6
