step,timestamp
service_announced,0
admission_resp_provider_1,64
admission_resp_provider_2,103
admission_resp_provider_3,116
admission_resp_provider_4,132
admission_resp_provider_5,138
admission_resp_provider_6,226
required_offers_received,226
provider_chosen,226
deploy_request_sent,226
confirm_deployment_received,3426
establish_vxlan_connection_with_provider_start,3427
establish_vxlan_connection_with_provider_finished,3738
connection_test_success,5418
service_id,serviceca4bde54
provider_id,provider_6
