step,timestamp
service_announced,0
admission_resp_provider_1,65
admission_resp_provider_2,104
admission_resp_provider_3,134
admission_resp_provider_4,143
admission_resp_provider_5,173
admission_resp_provider_6,221
required_offers_received,221
provider_chosen,221
deploy_request_sent,221
confirm_deployment_received,1787
establish_vxlan_connection_with_provider_start,1787
establish_vxlan_connection_with_provider_finished,2070
connection_test_success,3714
service_id,servicec02bb0d6
provider_id,provider_3
