step,timestamp
service_announced,0
admission_resp_provider_1,73
admission_resp_provider_2,84
admission_resp_provider_3,116
admission_resp_provider_4,121
admission_resp_provider_5,164
admission_resp_provider_6,222
required_offers_received,222
provider_chosen,223
deploy_request_sent,223
confirm_deployment_received,3103
establish_vxlan_connection_with_provider_start,3104
establish_vxlan_connection_with_provider_finished,3321
connection_test_success,4922
service_id,service5dc891f3
provider_id,provider_2
