step,timestamp
service_announced,0
admission_resp_provider_1,40
admission_resp_provider_2,68
admission_resp_provider_3,79
admission_resp_provider_4,122
admission_resp_provider_5,159
admission_resp_provider_6,169
required_offers_received,169
provider_chosen,169
deploy_request_sent,169
confirm_deployment_received,2037
establish_vxlan_connection_with_provider_start,2037
establish_vxlan_connection_with_provider_finished,3235
connection_test_success,4800
service_id,service77c3278e
provider_id,provider_4
