step,timestamp
service_announced,0
admission_resp_provider_1,64
admission_resp_provider_2,103
admission_resp_provider_3,137
admission_resp_provider_4,146
admission_resp_provider_5,172
admission_resp_provider_6,222
required_offers_received,222
provider_chosen,222
deploy_request_sent,223
confirm_deployment_received,2862
establish_vxlan_connection_with_provider_start,2862
establish_vxlan_connection_with_provider_finished,3201
connection_test_success,4827
service_id,servicef3b7e741
provider_id,provider_4
