step,timestamp
service_announced,0
admission_resp_provider_1,52
admission_resp_provider_2,77
admission_resp_provider_3,101
admission_resp_provider_4,131
admission_resp_provider_5,164
admission_resp_provider_6,173
required_offers_received,173
provider_chosen,173
deploy_request_sent,174
confirm_deployment_received,1975
establish_vxlan_connection_with_provider_start,1976
establish_vxlan_connection_with_provider_finished,2244
connection_test_success,3831
service_id,servicef9614f53
provider_id,provider_1
