step,timestamp
service_announced,0
admission_resp_provider_1,78
admission_resp_provider_2,107
admission_resp_provider_3,154
admission_resp_provider_4,181
admission_resp_provider_5,229
admission_resp_provider_6,268
required_offers_received,268
provider_chosen,268
deploy_request_sent,269
confirm_deployment_received,4094
establish_vxlan_connection_with_provider_start,4095
establish_vxlan_connection_with_provider_finished,4345
connection_test_success,5969
service_id,service173d12d4
provider_id,provider_4
