step,timestamp
service_announced,0
admission_resp_provider_1,47
admission_resp_provider_2,61
admission_resp_provider_3,80
admission_resp_provider_4,101
admission_resp_provider_5,133
admission_resp_provider_6,155
required_offers_received,155
provider_chosen,155
deploy_request_sent,155
confirm_deployment_received,3461
establish_vxlan_connection_with_provider_start,3461
establish_vxlan_connection_with_provider_finished,3767
connection_test_success,5337
service_id,service18ad8b0a
provider_id,provider_1
