step,timestamp
service_announced,0
admission_resp_provider_1,62
admission_resp_provider_2,104
admission_resp_provider_3,116
admission_resp_provider_4,130
admission_resp_provider_5,177
admission_resp_provider_6,207
required_offers_received,207
provider_chosen,207
deploy_request_sent,208
confirm_deployment_received,3510
establish_vxlan_connection_with_provider_start,3511
establish_vxlan_connection_with_provider_finished,3853
connection_test_success,5487
service_id,service9711da58
provider_id,provider_1
