step,timestamp
service_announced,0
admission_resp_provider_1,65
admission_resp_provider_2,70
admission_resp_provider_3,74
admission_resp_provider_4,100
admission_resp_provider_5,158
admission_resp_provider_6,197
required_offers_received,197
provider_chosen,197
deploy_request_sent,198
confirm_deployment_received,2464
establish_vxlan_connection_with_provider_start,2464
establish_vxlan_connection_with_provider_finished,2772
connection_test_success,4333
service_id,serviceac68dcd1
provider_id,provider_3
