step,timestamp
service_announced,0
admission_resp_provider_1,52
admission_resp_provider_2,76
admission_resp_provider_3,95
admission_resp_provider_4,107
admission_resp_provider_5,119
admission_resp_provider_6,180
required_offers_received,180
provider_chosen,180
deploy_request_sent,180
confirm_deployment_received,1309
establish_vxlan_connection_with_provider_start,1310
establish_vxlan_connection_with_provider_finished,1574
connection_test_success,3146
service_id,servicefe33b0f3
provider_id,provider_2
