step,timestamp
service_announced,0
admission_resp_provider_1,23
admission_resp_provider_2,71
admission_resp_provider_3,83
admission_resp_provider_4,103
admission_resp_provider_5,127
admission_resp_provider_6,160
required_offers_received,160
provider_chosen,160
deploy_request_sent,161
confirm_deployment_received,2713
establish_vxlan_connection_with_provider_start,2714
establish_vxlan_connection_with_provider_finished,3056
connection_test_success,4642
service_id,serviceee603074
provider_id,provider_6
