step,timestamp
service_announced,0
admission_resp_provider_1,75
admission_resp_provider_2,115
admission_resp_provider_3,146
admission_resp_provider_4,164
admission_resp_provider_5,196
admission_resp_provider_6,257
required_offers_received,257
provider_chosen,257
deploy_request_sent,258
confirm_deployment_received,2102
establish_vxlan_connection_with_provider_start,2103
establish_vxlan_connection_with_provider_finished,2349
connection_test_success,4012
service_id,service8a315cb3
provider_id,provider_4
