step,timestamp
service_announced,0
admission_resp_provider_1,69
admission_resp_provider_2,95
admission_resp_provider_3,112
admission_resp_provider_4,141
admission_resp_provider_5,194
admission_resp_provider_6,245
required_offers_received,245
provider_chosen,245
deploy_request_sent,245
confirm_deployment_received,2188
establish_vxlan_connection_with_provider_start,2188
establish_vxlan_connection_with_provider_finished,3322
connection_test_success,4873
service_id,serviceaf70e89d
provider_id,provider_5
