step,timestamp
service_announced,0
admission_resp_provider_1,64
admission_resp_provider_2,76
admission_resp_provider_3,110
admission_resp_provider_4,117
admission_resp_provider_5,148
admission_resp_provider_6,207
required_offers_received,207
provider_chosen,207
deploy_request_sent,207
confirm_deployment_received,2453
establish_vxlan_connection_with_provider_start,2453
establish_vxlan_connection_with_provider_finished,2691
connection_test_success,4267
service_id,servicea4492bdf
provider_id,provider_2
