step,timestamp
service_announced,0
admission_resp_provider_1,48
admission_resp_provider_2,69
admission_resp_provider_3,86
admission_resp_provider_4,92
admission_resp_provider_5,103
admission_resp_provider_6,138
required_offers_received,138
provider_chosen,138
deploy_request_sent,138
confirm_deployment_received,2248
establish_vxlan_connection_with_provider_start,2248
establish_vxlan_connection_with_provider_finished,2543
connection_test_success,4099
service_id,service51fbada5
provider_id,provider_5
